商品代碼,商品名稱,時間,成交價,漲跌,單量,開盤價,最高價,最低價,成交量,買價,賣價,理論價,漲停價,跌停價,資料更新日期,買價1,買價2,買價3,買價4,買價5,賣價1,賣價2,賣價3,賣價4,賣價5,委買量1,委買量2,委買量3,委買量4,委買量5,委賣量1,委賣量2,委賣量3,委賣量4,委賣量5
TXFH8,台指期08,22059,10947,8,2,10948,10967,10918,21079,10947,10948,11042.51,12032,9846,20180730,10947,10946,10945,10944,10943,10948,10949,10950,10951,10952,5,15,17,17,18,8,19,29,22,19
TXFH8,台指期08,22102,10947,8,1,10948,10967,10918,21080,10947,10948,11042.51,12032,9846,20180730,10947,10946,10945,10944,10943,10948,10949,10950,10951,10952,1,15,17,17,18,14,19,30,21,19
TXFH8,台指期08,22104,10947,8,4,10948,10967,10918,21084,10946,10947,11042.51,12032,9846,20180730,10946,10945,10944,10943,10942,10947,10948,10949,10950,10951,13,17,17,18,5,1,14,19,30,21
TXFH8,台指期08,22114,10946,7,4,10948,10967,10918,21088,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,13,11,24,6,9,4,14,14,18,40
TXFH8,台指期08,22116,10945,6,1,10948,10967,10918,21089,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,10,9,19,11,9,6,19,13,21,35
TXFH8,台指期08,22128,10946,7,3,10948,10967,10918,21092,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,13,9,19,11,10,3,20,12,21,36
TXFH8,台指期08,22130,10945,6,1,10948,10967,10918,21093,10945,10947,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10947,10948,10949,10950,10951,13,9,24,6,10,15,12,16,41,16
TXFH8,台指期08,22138,10945,6,4,10948,10967,10918,21097,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,10,9,19,11,10,6,15,12,21,36
TXFH8,台指期08,22145,10946,7,1,10948,10967,10918,21098,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,6,9,18,12,10,9,14,13,20,36
TXFH8,台指期08,22151,10945,6,3,10948,10967,10918,21101,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,3,9,18,12,10,9,15,13,20,35
TXFH8,台指期08,22158,10941,2,8,10948,10967,10918,21151,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,3,9,18,12,10,14,15,13,20,35
TXFH8,台指期08,22158,10942,3,1,10948,10967,10918,21152,10942,10944,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10944,10945,10946,10947,10948,13,9,5,9,8,6,14,12,13,10
TXFH8,台指期08,22159,10942,3,1,10948,10967,10918,21164,10942,10944,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10944,10945,10946,10947,10948,11,9,10,9,8,13,14,12,15,10
TXFH8,台指期08,22214,10944,5,1,10948,10967,10918,21165,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,7,17,10,10,9,14,12,16,11,15
TXFH8,台指期08,22216,10944,5,1,10948,10967,10918,21166,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,18,17,10,10,9,9,12,14,11,15
TXFH8,台指期08,22220,10944,5,1,10948,10967,10918,21169,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,10,17,10,10,9,10,12,14,11,15
TXFH8,台指期08,22314,10944,5,1,10948,10967,10918,21170,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,7,12,18,15,6,3,14,8,17,15
TXFH8,台指期08,22332,10944,5,1,10948,10967,10918,21171,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,6,10,14,15,5,4,14,8,17,15
TXFH8,台指期08,22333,10944,5,1,10948,10967,10918,21172,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,4,10,13,16,5,4,14,8,17,15
TXFH8,台指期08,22342,10944,5,3,10948,10967,10918,21175,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,4,10,14,15,6,3,14,8,17,15
TXFH8,台指期08,22401,10944,5,3,10948,10967,10918,21178,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,10,13,16,6,9,3,9,14,9,16
TXFH8,台指期08,22414,10944,5,1,10948,10967,10918,21179,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,10,13,11,11,9,15,15,14,11,16
TXFH8,台指期08,22418,10943,4,1,10948,10967,10918,21180,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,9,13,11,11,9,15,15,14,11,16
TXFH8,台指期08,22418,10943,4,5,10948,10967,10918,21185,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,10,13,11,11,9,15,15,13,11,16
TXFH8,台指期08,22425,10943,4,10,10948,10967,10918,21195,10942,10944,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10944,10945,10946,10947,10948,12,11,6,9,8,6,15,15,8,11
TXFH8,台指期08,22433,10942,3,9,10948,10967,10918,21204,10942,10944,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10944,10945,10946,10947,10948,3,10,12,10,8,10,15,16,12,11
TXFH8,台指期08,22434,10943,4,1,10948,10967,10918,21205,10941,10943,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10943,10944,10945,10946,10947,14,6,16,8,12,10,14,16,20,7
TXFH8,台指期08,22434,10941,2,5,10948,10967,10918,21210,10941,10943,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10943,10944,10945,10946,10947,12,6,16,8,12,10,14,16,20,7
TXFH8,台指期08,22437,10941,2,2,10948,10967,10918,21212,10941,10943,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10943,10944,10945,10946,10947,10,6,16,8,12,10,14,16,20,7
TXFH8,台指期08,22438,10941,2,2,10948,10967,10918,21214,10941,10943,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10943,10944,10945,10946,10947,10,6,16,8,12,10,14,16,20,7
TXFH8,台指期08,22441,10941,2,1,10948,10967,10918,21215,10941,10943,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10943,10944,10945,10946,10947,10,6,16,8,12,11,14,15,20,7
TXFH8,台指期08,22442,10942,3,1,10948,10967,10918,21216,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,2,8,16,16,8,11,14,15,20,7
TXFH8,台指期08,22450,10942,3,1,10948,10967,10918,21218,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,3,8,16,16,8,8,14,15,20,8
TXFH8,台指期08,22454,10942,3,1,10948,10967,10918,21219,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,3,8,16,16,8,9,14,15,20,8
TXFH8,台指期08,22502,10943,4,1,10948,10967,10918,21221,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,9,8,16,16,8,8,14,14,21,8
TXFH8,台指期08,22503,10942,3,1,10948,10967,10918,21222,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,8,8,16,16,8,8,14,14,21,8
TXFH8,台指期08,22506,10942,3,1,10948,10967,10918,21223,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,7,8,16,16,8,9,14,14,21,8
TXFH8,台指期08,22517,10942,3,1,10948,10967,10918,21224,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,6,5,16,16,9,11,14,15,20,8
TXFH8,台指期08,22522,10942,3,1,10948,10967,10918,21225,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,6,5,16,16,9,11,14,15,20,8
TXFH8,台指期08,22522,10942,3,1,10948,10967,10918,21227,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,4,5,16,16,9,11,14,15,20,8
TXFH8,台指期08,22527,10942,3,1,10948,10967,10918,21228,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,4,5,16,16,9,12,14,15,20,8
TXFH8,台指期08,22536,10942,3,1,10948,10967,10918,21229,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,4,5,16,16,10,11,14,15,20,8
TXFH8,台指期08,22538,10943,4,1,10948,10967,10918,21230,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,4,5,16,16,10,10,14,15,20,8
TXFH8,台指期08,22554,10943,4,1,10948,10967,10918,21231,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,4,5,16,16,10,10,14,15,20,8
TXFH8,台指期08,22607,10943,4,1,10948,10967,10918,21232,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,3,6,16,16,10,11,14,15,20,8
TXFH8,台指期08,22612,10942,3,1,10948,10967,10918,21233,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,4,6,16,16,10,12,14,15,20,8
TXFH8,台指期08,22655,10942,3,1,10948,10967,10918,21234,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,5,6,15,16,12,12,14,17,20,9
TXFH8,台指期08,22707,10942,3,1,10948,10967,10918,21235,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,5,6,15,16,12,11,14,17,20,9
TXFH8,台指期08,22708,10942,3,1,10948,10967,10918,21236,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,3,6,15,16,12,11,14,17,20,9
TXFH8,台指期08,22709,10942,3,1,10948,10967,10918,21237,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,2,6,15,16,12,11,14,17,19,9
TXFH8,台指期08,22732,10942,3,1,10948,10967,10918,21238,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,3,7,15,16,12,10,14,17,19,8
TXFH8,台指期08,22738,10942,3,2,10948,10967,10918,21240,10941,10943,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10943,10944,10945,10946,10947,7,15,16,12,13,10,14,17,19,8
TXFH8,台指期08,22745,10942,3,1,10948,10967,10918,21241,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,2,13,16,16,12,10,14,17,19,8
TXFH8,台指期08,22802,10942,3,1,10948,10967,10918,21242,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,2,13,16,16,12,11,14,17,19,8
TXFH8,台指期08,22828,10943,4,1,10948,10967,10918,21243,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,4,13,16,16,12,10,14,17,16,7
TXFH8,台指期08,22838,10943,4,1,10948,10967,10918,21244,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,14,13,16,15,12,3,8,16,16,7
TXFH8,台指期08,22840,10943,4,3,10948,10967,10918,21247,10942,10944,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10944,10945,10946,10947,10948,6,13,16,15,12,8,16,16,7,9
TXFH8,台指期08,22845,10943,4,1,10948,10967,10918,21248,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,5,13,13,21,10,8,16,11,12,9
TXFH8,台指期08,22858,10944,5,2,10948,10967,10918,21250,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,7,12,13,21,9,3,16,11,12,9
TXFH8,台指期08,22942,10943,4,1,10948,10967,10918,21251,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,6,63,13,21,9,3,13,11,12,9
TXFH8,台指期08,22948,10943,4,3,10948,10967,10918,21254,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,3,63,13,21,9,3,13,11,12,9
TXFH8,台指期08,23008,10944,5,1,10948,10967,10918,21255,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,10,14,13,21,10,2,13,11,12,9
TXFH8,台指期08,23012,10944,5,1,10948,10967,10918,21256,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,10,14,13,21,10,1,13,11,12,9
TXFH8,台指期08,23014,10944,5,1,10948,10967,10918,21257,10943,10945,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10945,10946,10947,10948,10949,10,14,13,21,10,13,11,12,9,16
TXFH8,台指期08,23048,10945,6,1,10948,10967,10918,21258,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,10,13,14,18,16,4,12,7,14,15
TXFH8,台指期08,23103,10944,5,3,10948,10967,10918,21261,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,1,16,14,18,16,10,12,7,14,15
TXFH8,台指期08,23144,10944,5,2,10948,10967,10918,21263,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,10,12,15,21,10,3,13,11,12,9
TXFH8,台指期08,23206,10943,4,1,10948,10967,10918,21264,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,11,12,14,21,11,12,12,11,12,9
TXFH8,台指期08,23309,10944,5,1,10948,10967,10918,21265,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,9,10,14,20,11,5,12,11,12,9
TXFH8,台指期08,23316,10943,4,1,10948,10967,10918,21266,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,7,10,14,20,11,13,12,11,12,9
TXFH8,台指期08,23322,10943,4,1,10948,10967,10918,21267,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,7,10,14,20,11,13,12,11,12,9
TXFH8,台指期08,23334,10943,4,2,10948,10967,10918,21269,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,7,10,14,20,11,4,12,11,12,9
TXFH8,台指期08,23343,10943,4,3,10948,10967,10918,21274,10942,10944,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10944,10945,10946,10947,10948,11,14,20,11,8,15,12,11,12,9
TXFH8,台指期08,23351,10942,3,1,10948,10967,10918,21275,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,3,14,15,16,8,9,16,12,16,7
TXFH8,台指期08,23353,10942,3,3,10948,10967,10918,21278,10942,10943,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10943,10944,10945,10946,10947,1,14,15,16,8,9,16,12,16,7
TXFH8,台指期08,23401,10942,3,1,10948,10967,10918,21279,10941,10943,11042.51,12032,9846,20180730,10941,10940,10939,10938,10937,10943,10944,10945,10946,10947,15,15,16,9,13,11,17,12,16,7
TXFH8,台指期08,23424,10942,3,1,10948,10967,10918,21281,10942,10944,11042.51,12032,9846,20180730,10942,10941,10940,10939,10938,10944,10945,10946,10947,10948,17,18,20,11,5,6,12,11,12,10
TXFH8,台指期08,23453,10944,5,1,10948,10967,10918,21282,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,12,12,19,20,11,4,12,11,12,10
TXFH8,台指期08,23454,10944,5,2,10948,10967,10918,21284,10943,10944,11042.51,12032,9846,20180730,10943,10942,10941,10940,10939,10944,10945,10946,10947,10948,12,12,19,20,11,2,12,11,12,10
TXFH8,台指期08,23457,10945,6,2,10948,10967,10918,21288,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,2,12,13,19,20,10,11,12,10,15
TXFH8,台指期08,23501,10944,5,1,10948,10967,10918,21289,10944,10945,11042.51,12032,9846,20180730,10944,10943,10942,10941,10940,10945,10946,10947,10948,10949,2,13,13,24,15,10,11,7,15,15
TXFH8,台指期08,23509,10945,6,2,10948,10967,10918,21292,10945,10946,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10946,10947,10948,10949,10950,12,13,17,17,17,1,7,10,20,44
TXFH8,台指期08,23512,10946,7,1,10948,10967,10918,21293,10947,10948,11042.51,12032,9846,20180730,10947,10946,10945,10944,10943,10948,10949,10950,10951,10952,8,11,13,18,14,2,15,44,18,12
TXFH8,台指期08,23514,10947,8,2,10948,10967,10918,21295,10945,10947,11042.51,12032,9846,20180730,10945,10944,10943,10942,10941,10947,10948,10949,10950,10951,13,13,14,17,17,11,13,20,44,13
TXFH8,台指期08,23524,10950,11,31,10948,10967,10918,21345,10948,10950,11042.51,12032,9846,20180730,10948,10947,10946,10945,10944,10950,10951,10952,10953,10954,10,14,13,10,10,13,13,12,9,27
TXFH8,台指期08,23524,10949,10,2,10948,10967,10918,21347,10949,10950,11042.51,12032,9846,20180730,10949,10948,10947,10946,10945,10950,10951,10952,10953,10954,14,12,16,15,10,13,13,12,14,27
TXFH8,台指期08,23531,10949,10,1,10948,10967,10918,21348,10949,10950,11042.51,12032,9846,20180730,10949,10948,10947,10946,10945,10950,10951,10952,10953,10954,12,11,16,16,10,13,13,12,14,27
TXFH8,台指期08,23532,10950,11,2,10948,10967,10918,21350,10949,10950,11042.51,12032,9846,20180730,10949,10948,10947,10946,10945,10950,10951,10952,10953,10954,5,11,16,11,15,11,13,17,9,27
TXFH8,台指期08,23539,10950,11,11,10948,10967,10918,21361,10949,10951,11042.51,12032,9846,20180730,10949,10948,10947,10946,10945,10951,10952,10953,10954,10955,15,13,16,16,10,13,12,14,27,64
TXFH8,台指期08,23550,10950,11,1,10948,10967,10918,21362,10950,10951,11042.51,12032,9846,20180730,10950,10949,10948,10947,10946,10951,10952,10953,10954,10955,13,18,12,19,11,8,12,9,32,64
TXFH8,台指期08,23552,10951,12,2,10948,10967,10918,21369,10951,10952,11042.51,12032,9846,20180730,10951,10950,10949,10948,10947,10952,10953,10954,10955,10956,33,17,14,15,14,11,9,27,69,22
TXFH8,台指期08,23555,10954,15,28,10948,10967,10918,21419,10951,10954,11042.51,12032,9846,20180730,10951,10950,10949,10948,10947,10954,10955,10956,10957,10958,2,16,14,15,14,2,69,22,61,45
TXFH8,台指期08,23556,10953,14,1,10948,10967,10918,21490,10952,10954,11042.51,12032,9846,20180730,10952,10951,10950,10949,10948,10954,10955,10956,10957,10958,3,5,14,14,8,6,63,22,61,45
TXFH8,台指期08,23556,10954,15,1,10948,10967,10918,21492,10952,10953,11042.51,12032,9846,20180730,10952,10951,10950,10949,10948,10953,10954,10955,10956,10957,8,5,14,19,8,1,63,27,61,45
TXFH8,台指期08,23559,10953,14,1,10948,10967,10918,21493,10952,10954,11042.51,12032,9846,20180730,10952,10951,10950,10949,10948,10954,10955,10956,10957,10958,9,5,19,14,8,11,63,22,67,45
TXFH8,台指期08,23607,10953,14,1,10948,10967,10918,21494,10951,10953,11042.51,12032,9846,20180730,10951,10950,10949,10948,10947,10953,10954,10955,10956,10957,9,14,14,13,14,12,17,67,22,62
TXFH8,台指期08,23622,10951,12,1,10948,10967,10918,21495,10951,10952,11042.51,12032,9846,20180730,10951,10950,10949,10948,10947,10952,10953,10954,10955,10956,1,11,12,8,18,7,17,16,63,24
TXFH8,台指期08,23622,10951,12,1,10948,10967,10918,21496,10950,10952,11042.51,12032,9846,20180730,10950,10949,10948,10947,10946,10952,10953,10954,10955,10956,11,12,8,23,11,13,17,21,63,24
TXFH8,台指期08,23636,10950,11,1,10948,10967,10918,21497,10950,10951,11042.51,12032,9846,20180730,10950,10949,10948,10947,10946,10951,10952,10953,10954,10955,3,8,8,19,11,4,13,15,19,63
TXFH8,台指期08,23639,10951,12,1,10948,10967,10918,21498,10950,10951,11042.51,12032,9846,20180730,10950,10949,10948,10947,10946,10951,10952,10953,10954,10955,3,8,8,19,11,3,14,15,20,63
TXFH8,台指期08,23639,10951,12,1,10948,10967,10918,21499,10950,10952,11042.51,12032,9846,20180730,10950,10949,10948,10947,10946,10952,10953,10954,10955,10956,11,8,13,14,11,14,15,15,68,24
TXFH8,台指期08,23646,10950,11,1,10948,10967,10918,21500,10950,10951,11042.51,12032,9846,20180730,10950,10949,10948,10947,10946,10951,10952,10953,10954,10955,1,8,8,19,11,11,13,14,20,64
TXFH8,台指期08,23646,10950,11,1,10948,10967,10918,21501,10949,10951,11042.51,12032,9846,20180730,10949,10948,10947,10946,10945,10951,10952,10953,10954,10955,12,8,14,16,15,11,13,19,15,64
TXFH8,台指期08,23657,10950,11,1,10948,10967,10918,21502,10950,10951,11042.51,12032,9846,20180730,10950,10949,10948,10947,10946,10951,10952,10953,10954,10955,1,12,10,14,16,12,12,19,15,64
TXFH8,台指期08,23658,10950,11,1,10948,10967,10918,21503,10949,10951,11042.51,12032,9846,20180730,10949,10948,10947,10946,10945,10951,10952,10953,10954,10955,12,10,19,11,10,11,12,14,20,64
TXFH8,台指期08,23714,10951,12,1,10948,10967,10918,21504,10951,10952,11042.51,12032,9846,20180730,10951,10950,10949,10948,10947,10952,10953,10954,10955,10956,1,5,13,10,19,13,14,20,65,24
TXFH8,台指期08,23717,10951,12,1,10948,10967,10918,21505,10950,10952,11042.51,12032,9846,20180730,10950,10949,10948,10947,10946,10952,10953,10954,10955,10956,12,13,15,14,11,10,15,15,70,24
